ID_REF	GSM1150937	GSM1150938	GSM1150939	GSM1150940	GSM1150941	GSM1150942
10872697	212.19	235.42	222.27	194.85	201.38	198.61
10872699	98.94	74.75	95.56	100.2	82.2	88.94
10872701	255.61	254.94	284	180.15	234.28	230.92
10872743	9338.66	8886.5	10117.04	6993.99	7354.95	7109.83
10872747	601.5	595.24	653.29	1179.7	957.3	848.43
10872767	253.51	289.23	274.84	210.61	227.42	261.93
10872770	129.43	131.05	145.97	157.27	145.8	142.74
10872780	144.06	158.5	161.42	131.58	144.89	126.4
10872790	458.21	450.68	528.53	355.21	402.95	384.63
10872801	1501.1	2690.2	2421.36	4301.43	3250.85	3405.38
10872808	1029.62	890.67	979.03	789.32	990.88	873.19
10872810	141.05	140.65	139.64	141.89	142.55	143.33
10872814	212.93	185.35	184.02	140.44	174.27	142.34
10872826	130.87	130.87	129.57	122.62	144.01	132.64
10872829	3091.09	3094.52	3196.11	3636.41	3432.63	3381.39
10872836	1016.29	953.67	911.2	838.86	860.85	839.97
10872843	373.12	328.16	346.26	286.01	329.95	298.25
10872850	273.63	205.94	208.15	235.07	218.79	193.6
10872852	616.41	505.54	632.42	784.97	817.07	693.41
10872862	73.03	68.19	75.56	60.76	63.37	66.25
10872867	696.11	694.54	693.98	912.1	774.21	837.5
10872876	192.94	182.76	195.95	153.36	176.39	179.4
10872885	184.61	202.15	196.35	196.9	179.31	183.87
10872887	167.88	171.2	170.88	168.23	163.21	164.75
10872929	1031.27	878.58	850.44	955.92	927.21	921.39
10872935	390.03	366.24	383.91	349.28	361.32	364.41
10872940	2356.29	2118.46	2096.26	1427.62	1828.19	1833.01
10872949	1012.78	947.71	915.09	770.99	753.02	780.55
10872959	576.61	515.35	452.88	361.56	404.38	377.1
10872972	890.86	833.02	805.59	819.61	891.77	836.53
10872978	378.62	309.86	339.4	197.34	265.35	274.08
10872991	549.09	456.59	480.59	398.25	401.59	411.4
10872994	997.72	1005.13	1013.58	1177.25	1096.58	1098.49
10873008	251.93	251.75	247.39	214.91	237.76	244.32
10873010	240.55	251.52	262.87	179.32	211.75	244.89
10873012	280.73	277.44	265.55	236.74	249.3	243.89
10873015	1162.81	1110.58	1149.27	835.8	960.21	966.51
10873018	89.19	93.31	104.77	91.72	82.07	86.49
10873021	584.83	596.41	604.75	342.72	467.19	472.58
10873027	1287.45	1302.71	1255.2	712.06	1012.4	993.54
10873029	261.16	285	264.65	281.73	266.36	272.93
10873031	1127.73	985.77	1114.51	653	726.18	815.22
10873138	1054.91	1108.81	1117.69	1575.29	1344.08	1356.81
10873170	975.13	1026.56	981.97	986.57	972.65	931.02
10873198	80.39	71.42	69.15	82.17	74.08	76.1
10873203	2030.75	2157.43	2206.43	2524.01	2442.94	2303
10873226	1304.61	1182.56	1211.52	1251.03	1221.04	1224.86
10873258	2228.88	2053.69	2176.96	1972.35	2101.93	2183.46
10873260	3040.52	3154.07	2933.28	2993.67	2902.74	2929.22
10873275	315.46	349.76	363.9	367.42	355.01	330.73
10873286	182.43	176.57	171.84	242.34	192.42	219.91
10873303	5494.22	5283.95	5053.97	4440.48	4721.4	4989.22
10873314	163.9	193.32	209.32	159.56	153.34	175.49
10873317	726.73	697.23	722.52	693.05	676.61	671.33
10873322	779.62	795.9	837.31	926.34	914.82	850.42
10873325	267.15	300.22	275.45	204.59	244.8	256.85
10873327	145.51	133.29	152.15	116.34	118.72	127.37
10873336	452.29	340.09	386.57	255.62	305.55	291.16
10873341	378.04	261.06	277.73	124.05	171.98	177.08
10873348	281.46	324.89	298.69	221.75	242.59	264.66
10873353	111.51	126.6	129.18	116.32	117.13	115.46
10873355	997.85	952.93	928.26	546.79	740.15	702.03
10873366	2658.14	2582.58	2696.55	2399.14	2378.11	2493.75
10873378	1882.59	1709.79	1575.4	948.5	1210.43	1217.16
10873387	422.65	378.62	506.24	152.12	250.13	290.32
10873395	1088.41	1053.3	1091.5	1024.71	931.39	986.84
10873419	1713.82	1613.08	1647.43	1409.24	1475.21	1471.94
10873530	179.66	164.12	173.6	186.47	166.73	168
10873534	421.45	444.31	425.14	427.89	458.73	408.27
10873567	1172.28	1151.74	1115.06	1074.09	1060.04	1073.5
10873578	403.44	366.16	336.99	309.65	370.21	348.87
10873580	1748.98	1993.1	1711.45	1416.19	1555.32	1394.95
10873597	1304.16	1405.92	1272.1	1622.61	1512.9	1489.38
10873606	398.19	417.28	435.25	488.66	467.71	453.95
10873639	508.51	467.27	517.17	385.86	431.33	424.23
10873649	448.86	496.15	443.42	406.88	420.63	411.81
10873653	90.69	131.31	106.23	73.15	104.63	108.24
10873655	240.64	240.49	227.59	231.65	213.69	218.97
10873671	1329.71	1242.56	1287.54	1252.33	1170.9	1161.28
10873682	236.92	225.25	219.86	248.94	239.18	233.5
10873688	280.01	264.63	273.86	171.96	228.44	223.82
10873706	620.44	560.16	566.55	232.98	397.55	409.61
10873723	109.17	75.87	87.38	88.07	85.55	76.32
10873725	245.32	392.98	376.43	1030.41	764.27	736.72
10873732	240.57	234.88	182.22	110.24	140.1	121.26
10873736	558.84	546.12	556.01	546.31	530.08	536.33
10873755	215.58	288.99	260.99	224.21	243.3	262.57
10873757	152.43	154.47	147.27	174.66	148.02	153.44
10873760	133.03	140.55	151.02	129.2	125.39	118.38
10873768	426.81	438.03	456.07	465.7	466.38	418.75
10873786	5730.72	5753	5729.13	4953.04	5408.08	5457.03
10873790	3326.06	3784.8	3439.3	4602.49	4464.86	4297.85
10873792	111.09	119.65	107.04	92.31	89.9	99.36
10873797	44.54	57.76	52.63	47.38	47.45	51.63
10873801	176.59	197.98	205.05	226.39	212.22	198.61
10873805	29.03	25.09	27.4	28.85	27.89	29.1
10873809	140.07	152.41	157.42	142.1	151.26	151
10873814	386.84	302.42	318.66	154.04	274.74	255.74
10873816	34.03	38.5	41.05	41.23	40.85	35.42
10873821	47.18	52.65	49.09	45.11	50.66	49.64
10873825	96.22	93.3	85.32	113.41	96.84	95.09
10873830	1025.78	968.23	933.43	753.49	895.12	880.87
10873838	2983.11	2747.11	2865.16	1483.92	2105.14	2062.67
10873850	161.32	164.74	156.08	115.27	128.52	129.97
10873852	12.38	9.25	7.87	10.34	8.5	8.56
10873868	13.2	14.43	14.89	12.67	12.04	12.86
10873870	3599.05	3497.96	3359.2	2926.17	3250.17	3142.94
10873872	7.48	6.74	7.81	5.84	7.83	6.33
10873875	103.73	103.42	92.67	124.53	112.35	100.06
10873878	5.75	5.66	6.05	7.5	6.8	6.07
10873880	649.69	600.22	626.96	507.57	594.87	547.95
10873885	15.48	10.38	10.98	8.98	11.58	10.26
10873887	8.14	7.94	9.72	10.77	10.05	10.87
10873889	15.19	12.17	13.29	14.9	14.89	12.92
10873891	1003.32	1077.97	1029.84	1008.02	1002.48	1046.53
10873895	218.6	226.51	216.51	242.73	228.63	248.14
10873899	109.18	98.1	105.34	109.07	110.17	109.76
10873903	375.78	356.01	370.28	419.59	386.25	406.83
10873916	4577.99	4444.48	4255.76	3456.75	3879.89	3832.05
10873918	566.69	569.53	584.57	657.77	636.89	584.76
10873928	194.6	218.21	214.12	197.05	202.91	206.7
10873934	1067.56	1010.78	1041.11	977.96	927.48	952.25
10873993	1256.16	1222.48	1245.15	1188.97	1172.36	1128.9
10874019	2576.33	2351.88	2248.27	1454.19	1741.36	1760.66
10874024	220.37	223.33	233.85	255.97	231.45	212.31
10874037	181.92	196.83	198.68	177.99	178.72	179.47
10874046	335.7	342.75	344.59	338.48	336.85	325.98
10874048	1093.24	1215.64	1140.93	956.59	1084.26	1044.72
10874063	627.46	710.95	688.09	565.15	649.48	610.87
10874070	332.21	341.99	347.7	352.99	368.82	344.9
10874080	563.46	562.01	616.67	591.56	557.1	597.66
10874086	222.62	224.92	238.99	231.97	220.75	239.35
10874095	2219.32	2347.97	2280.29	3315.02	2714.18	2881.89
10874116	49.77	48.89	51.24	36.58	47.26	52.32
10874118	199.12	191.27	196.92	176.92	184.47	181.59
10874126	164.59	167.41	161.55	204.36	191.24	191.53
10874141	97	105.41	108.83	116	128.53	128.26
10874152	8030.64	7219.08	7479.36	6512.97	7047.03	7226.59
10874166	1647.77	1647.54	1566.69	1341.56	1441.84	1404.36
10874193	3120.37	3312.03	3051.07	2800.95	2961.27	3134.02
10874198	144.26	125.67	124.98	84.02	105.75	103.58
10874208	430.76	426.43	431.95	388.41	392.18	374.43
10874210	86.29	95.74	99.83	115.15	101.36	107.71
10874216	108.62	94.5	77.16	91.17	108.76	104.43
10874218	340.44	465.31	473.65	395.86	420.97	428.24
10874220	185.07	204.22	179.76	184.33	176.41	186.64
10874223	846.68	813.98	839.83	964.48	876.37	896.23
10874240	518.31	504.03	521.89	447.98	515.12	441.81
10874245	590.73	508.91	542.52	447.29	505.19	494.1
10874258	301.13	268.82	278.56	219.55	217.55	245.72
10874282	289.69	285.39	302.38	257.32	285.91	285.45
10874293	104.02	91.74	99.84	65.81	73.87	89.63
10874298	410.75	383.58	418.59	330.09	333.09	320.85
10874312	270.81	262.76	271.16	252.66	232.2	256.12
10874319	1267.61	1260.34	1288.34	1447.85	1374.13	1353.05
10874328	440.93	487.12	460.07	504.43	484.16	507.36
10874330	1072.45	976.41	985.42	828.63	892.02	943.25
10874334	154.84	153.31	155.25	148.83	149.15	148.03
10874375	717.44	676.02	689.32	727.94	722.58	705.73
10874382	351.34	353.12	373.38	470.36	434.18	404.58
10874416	177.1	184.08	182.28	174.83	156.75	167.76
10874420	682.59	522.88	564.3	523.19	582.45	546.09
10874425	778.05	720.25	806.29	1019.34	880.84	919.45
10874450	410.09	391.28	418.69	358.56	386.87	388.02
10874458	222.29	248.28	247.67	231.48	226.74	228.17
10874491	279.65	296.87	269.9	334.59	309.34	311.55
10874495	202.63	191.58	217.61	158.91	193.76	180.37
10874507	178.65	417.68	402.66	1836.83	1505.78	1396.21
10874534	399.82	458.14	439.79	481.56	409.36	460.63
10874539	506.44	489.37	502.65	530.65	516.21	518.57
10874561	443.32	468.57	456.58	532.12	481.14	481.41
10874570	583.7	577.28	602.88	706.21	686.15	612.15
10874585	203.77	220.3	239.48	198.29	220.8	224.22
10874591	137.9	148.88	142.57	148.73	141.78	137.13
10874594	947.89	797.5	950.99	735.53	872.19	769.17
10874634	609.44	568.22	527.39	343.01	449.13	446.15
10874641	5072.92	7084.25	6454.99	11288.76	10099.53	10156.39
10874655	2073.86	1845.51	1909.26	1606.61	1740.03	1727.3
10874671	828.69	729.9	741.45	709.39	715.18	700.63
10874680	697.83	674.58	685.23	608.53	672.29	686.63
10874689	342.41	375.45	397.18	467	407.85	423.68
10874691	804.24	745.49	700.49	612	651.97	658.95
10874693	1527.55	1474.29	1436.26	1520.15	1523.21	1496.94
10874699	292.6	327.34	324.39	513.58	387.6	431.5
10874701	571.77	556.84	515	476.83	491.97	525.63
10874708	1693.63	1614.87	1583.06	1680.65	1629.71	1597.17
10874723	1709.31	1702.93	1595.07	1316.05	1422.39	1478.69
10874728	1496.11	1382.25	1624.07	1292.19	1382.53	1427.82
10874740	792.83	688.93	652.03	627.86	673.35	628.15
10874758	869.8	857.4	815.04	798.41	809.71	819.89
10874776	503.7	468.28	498.95	509.23	473.66	490.84
10874802	624.86	608.7	601.89	653.1	607.79	616.27
10874811	190.95	187.34	203.46	190.39	178.64	190.43
10874820	1659.35	1595.29	1559.64	1471.73	1491.04	1520.68
10874829	310.53	274.91	285.81	290.87	273.8	277.93
10874837	186.64	165.57	160.36	166.14	177.99	164.47
10874847	371.2	348.34	372.52	444.87	393.62	380.23
10874858	165.41	167.03	151.74	190.4	185.69	175.54
10874860	124.57	120.6	123.72	114.6	105.54	115.43
10874866	517.3	497.24	525.57	495.67	481.92	509.2
10874887	198.81	148.22	152.22	174.37	163.47	175.12
10874903	182.51	172.12	187.67	235.51	138.27	208.68
10874909	1362.75	1565.06	1462.78	2266.73	1887.03	1961.58
10874911	144.38	185.09	180.47	442.68	303.51	314.8
10874918	729.52	686.14	582.73	315.16	431.5	461.04
10874921	14.19	15.11	15.1	15.87	16.45	16.93
10874923	1431.49	1411.1	1337.2	1693.27	1505.68	1460.15
10874929	2065.54	1776.97	2052.12	1603.05	1938.74	1766.53
10874936	12.08	12.45	11.07	9.1	10.6	11.43
10874940	741.72	709.73	762.31	730.16	755.78	694.22
10874952	181.91	228.63	235.7	296.36	241.61	245.83
10874959	348.3	376.73	389.11	318.13	321.83	346.36
10874961	78.94	97.45	82.69	84.37	81.89	84.06
10874963	15.18	15.7	16.13	14.58	14.16	15.35
10874968	1006.13	948.85	994.36	1036.14	1060.55	988.65
10874975	348.87	369.24	414.59	339.44	373.11	359.32
10874979	484.68	557.15	516.85	518.33	536.17	533.21
10874981	1888.86	1783.13	1998.64	2086.26	1900.81	1973.72
10875005	104.83	73.53	67.44	75.14	71.96	82.91
10875007	7.25	7.07	7.21	7.69	6.54	6.2
10875009	203.82	306.63	264.94	881.7	593.76	565.26
10875023	752.23	644.18	718.96	413.28	471.47	500.66
10875062	155.49	245.56	188.85	184.79	163.87	167.66
10875064	674.32	663.98	677.52	1101.54	891.85	853.73
10875085	678.23	689.84	682.44	1057.76	939.33	931.69
10875087	1683.21	1572.34	1646.29	2426.4	2152.35	2166.57
10875089	968	906.21	1026.49	1562.24	1287.54	1269.72
10875091	1749.59	1758.59	1927.48	2836.9	2331.92	2373.33
10875093	691.77	678.4	684.43	1126.79	924.42	884.03
10875100	768.99	935.19	952.56	815.14	762.95	881.51
10875102	125.24	139.24	159.41	346.09	277.17	256.86
10875117	115.24	107.76	113.01	150.72	146.91	126.01
10875119	112.05	118.87	128.14	120.23	103.91	115.88
10875126	1020.33	1383.4	1254.76	1178.8	1179.04	1091.12
10875141	170.84	177.17	165.89	144.7	158.04	171.06
10875145	1457.62	1514.79	1441.84	1482.59	1460.35	1531.68
10875152	66.92	42.39	59.43	62.24	59.29	41.76
10875154	101.99	104.01	112.7	114.49	98.92	93.23
10875178	78.45	79.28	70.47	79.89	73.08	66.86
10875183	853.32	886.95	834	878.37	856.26	875.13
10875206	146.24	121.7	131.78	123.9	116.85	121.5
10875208	471.19	498.9	544.98	456.09	426.29	489.34
10875210	91.31	105.03	120.45	84.92	90.84	94.82
10875218	1482.59	1520.57	1433.28	1345.29	1310.59	1388.49
10875233	2088.28	2109.52	2036.96	2119.93	2082.07	2049.28
10875245	941.13	928.48	867.53	662.07	793.17	823.95
10875254	355.53	332.9	315.94	409	413.39	421.05
10875256	591.08	557.59	579.59	650.11	598.72	583.74
10875264	42.07	41.45	57.01	42.64	42.57	44.02
10875267	6932.21	6975.59	6901.53	6110.18	6597.48	6642.91
10875271	109	125.4	119.57	115.71	99.58	120.32
10875275	44.41	46.91	37.2	45.57	48.29	45.89
10875282	225.9	225.96	259.95	404.75	314.49	304.75
10875287	59.21	60.12	58.38	85.49	69.59	68.87
10875294	35.6	34.24	34.86	44.98	34.83	34.47
10875300	316.18	268.87	278.49	180.77	227.23	233.43
10875307	33.84	29.41	45.93	31.81	21.54	39.42
10875309	43.88	51.08	50.37	55.41	51.71	50.97
10875311	548.25	518.45	549.44	530.21	510.63	525.88
10875322	1374.51	1366.62	1299.37	1303.52	1274.93	1278.29
10875324	35.8	28.34	33.17	27.84	35.54	34.18
10875331	1043.85	900.38	972.1	718.87	800.09	830.63
10875363	297.39	312.63	317.65	354.33	299.67	311.58
10875372	4717.48	4880.12	4764.14	5819.58	5345.1	5283.95
10875375	974.07	755.89	812.81	369.72	730.83	562.51
10875385	143.15	116.23	112.62	116.82	113.92	113.93
10875387	565.04	509.37	506.46	485.07	508.12	524.47
10875418	21.32	20	18.98	24.55	24.6	19.17
10875420	443.81	505.52	489.2	542.86	531.63	522.17
10875422	868.21	834.83	849.06	706.09	734.48	696.06
10875425	246.14	219.24	213.34	202.21	199.71	200.37
10875434	772.6	794.32	723.61	783.3	770.57	744.95
10875464	509.62	452.12	439.78	437.9	430.6	430.88
10875483	2246.87	2254.98	2202.46	1785.86	1865.05	2007.66
10875500	37.59	36.23	33.74	53.13	29.76	38.33
10875503	624.5	602.61	619.99	696.21	632.67	634.66
10875528	64.86	63.19	60.6	61.53	56.13	55.32
10875532	677.4	698.11	666.99	628.98	699.47	669.08
10875537	1014.19	1016.19	1151.18	1814.81	1544.47	1530.3
10875567	515.14	527.51	526.11	560.02	527.51	534.42
10875576	361.14	367.98	370.01	332.61	321.53	356.07
10875578	2421.52	2411.47	2244.84	1831.23	2136.75	2225.63
10875581	417.4	584.87	574.08	1521.84	974.95	1166.52
10875601	37.86	28.82	28.73	38.86	32.29	28.38
10875610	649.23	634.04	648.28	530.98	584	614.58
10875616	259.73	326.44	311.65	538.44	365.95	323.17
10875631	417.12	403.76	390.28	349.66	331.02	317.13
10875642	252.9	225.13	280.05	294.03	271.18	286.04
10875650	158.04	171.05	157.28	171.81	172.03	169.23
10875656	707.74	630.38	633.53	515.34	568.16	565.47
10875668	14.59	15.17	16.66	15.6	14.75	15.17
10875680	3120.58	2974.85	3058.48	2510.57	2852.08	2845.17
10875696	25.73	26.11	23.46	23.64	25.54	25.62
10875698	2019.38	1948.71	1938.6	1616.21	1760.66	1864.02
10875723	355.08	363.91	334.98	213.16	273.22	272.47
10875732	31.64	38.46	32.2	25.47	27.67	35.69
10875734	275.06	207.87	203.66	78.52	124.11	106.41
10875741	173.46	186.74	188.79	173.9	176	170.66
10875751	311.35	385.87	329.84	512.87	424.41	454.84
10875756	653.84	697.04	608.65	795.66	752.16	715.79
10875764	12.56	11.48	11.13	11.51	11.66	11.77
10875766	234.67	259.31	244.59	261.1	235.84	233.74
10875768	2106.89	2092.34	2052.83	1776.97	1972.76	1885.33
10875771	558.31	549.59	572.98	812.04	706.69	663.79
10875785	564.7	586.58	587.15	487.51	569.16	594.9
10875787	320.92	198.17	258.01	109.77	142.01	164.23
10875795	1892.27	1870.75	1642.98	1284.95	1437.35	1537.32
10875815	486.38	537.76	530.7	535.77	545.62	553.81
10875817	104.37	118.29	100.25	92.04	96.53	117.51
10875823	1321.63	2197.88	1904.5	6117.39	4870.99	4929.41
10875830	58.66	68.87	63.96	63.23	69.12	73.56
10875833	43.67	43.96	50.8	39.14	44.36	40.06
10875837	1349.12	1259.29	1175.37	1126.87	1137.07	1108.97
10875853	433.43	464.91	469.2	459.84	486.83	470.38
10875863	1826.54	1842.05	1630.28	1751.65	1667.19	1573.21
10875867	100.31	117.37	127.65	130.86	118.13	106.72
10875869	63.46	60.42	52.51	73.64	61.13	49.68
10875872	44.42	42.66	43.15	40.65	42.08	39.87
10875880	1029.55	1100.92	1049.22	1132.5	1058.57	1043.2
10875901	457.99	420.06	399.43	322.3	381.81	382.13
10875910	934.54	913.29	1092.11	1765.06	1596.61	1491.86
10875926	76.57	88.26	76.36	100.43	79.61	97.12
10875932	220.98	186.87	193.64	217.72	201.87	212.68
10875936	1306.96	1316.32	1304.16	1534.34	1450.36	1427.43
10875939	1477.66	1488.56	1470	1677.27	1631.29	1604.71
10875941	898.7	949.83	919.13	1028.91	953.92	961.18
10875949	108.62	94.5	77.16	91.17	108.76	104.43
10875951	161.23	184.78	176.87	187.3	184.15	197.85
10875954	1311.41	1378.71	1333.68	1610.4	1602.93	1488.76
10875957	453.55	403.03	468.32	431.44	443.41	454.55
10875959	451.64	513.55	470.21	721.5	615.08	586.05
10875974	237.34	753.73	597.46	2498.42	1677.27	1891.61
10875976	236.74	252.43	241.68	234.13	222	242.93
10875978	162.22	174.29	157.14	131.58	144.83	156.18
10875980	65.72	61.08	59.89	56.22	63.46	54.9
10875983	65.6	66.19	67.19	69.88	81.54	84
10875985	47.57	43.21	48.41	45.18	41.37	41.68
10875988	602.86	585.7	594.59	421.42	496.19	536.31
10876007	774.41	788.71	704.35	738.51	751.51	733.56
10876011	3484.9	3507.43	3308.59	3800.31	3592.32	3622.83
10876015	752.56	880.29	769.23	702.87	847.05	745.6
10876018	75.24	86.78	84.99	88.43	85.26	83.04
10876022	491.65	490.27	490.11	574.94	479.11	508.45
10876032	1141.57	1046.75	1078.04	1150.07	1037.72	1083.96
10876045	1846.02	1772.91	1712.04	1051.77	1401.45	1410.02
10876052	1494.24	1328.52	1308.86	903.32	1089.08	1191.7
10876060	81.1	93.79	84.41	81.09	80.27	86.07
10876069	6409.07	6308.58	6452.76	5830.89	6104.26	6397.53
10876076	583.27	552.51	543.06	545.76	520.96	522.29
10876103	2137.93	2089	2260.15	2263.59	2251.08	2198.49
10876131	307.4	279.47	327.52	504.89	456.6	397.2
10876147	828.58	794.56	751.55	600.34	616.57	681.24
10876149	1553.82	1335.07	1616.88	1751.77	1855.25	1667.65
10876157	280.5	355.79	371.62	611.57	490.61	485.15
10876164	170.18	178.54	215.37	218.13	199.14	216.19
10876169	279.48	289.98	283.86	251.51	257.01	273.25
10876172	954.19	947.71	936.49	1127.88	1058.64	1025.49
10876178	109.59	107.93	106.36	104.21	110.97	111.92
10876185	1163.29	1194.42	1204.23	1213.87	1149.59	1183.55
10876193	172.65	207.68	234.44	311.45	242.27	265.25
10876201	603.62	283.03	369.01	216.51	250.33	256.08
10876206	104.78	110.82	100.61	123.08	93.52	106.31
10876208	1127.8	892.06	987.06	415.37	539.91	488.6
10876213	101.58	130.3	106.09	141.43	123.48	151.28
10876218	38.04	36.91	35.95	33.7	34.18	39.57
10876224	2580.44	2608.31	2545.62	2474.81	2536.81	2492.37
10876242	275.62	266.95	286.7	260.11	258.6	277.8
10876259	532.16	507.53	543.41	455.89	444.33	461.5
10876270	1326.4	1249.47	1201.82	926.25	983.18	993.61
10876281	410.22	384.93	391.01	292.88	329.03	327.82
10876291	1484.75	1695.04	1448.05	1466.23	1512.9	1478.58
10876295	133.69	127.58	134.4	112.55	114.48	100.01
10876307	125.37	136.47	141.41	105.81	94.55	113.59
10876313	2091.18	2061.24	2004.88	1676.22	1700.1	1781.9
10876315	183.9	162.89	168.95	149.75	158.77	164.71
10876324	1282.11	1035.06	1196.41	711.96	878.81	839.9
10876337	1368.14	1301.54	1393.5	916.81	992.21	1070.67
10876396	541.88	486.03	546.2	610.34	567.1	556.49
10876416	174.99	210.38	201.2	172.97	193.28	210.8
10876420	5745.04	5894.28	5774.98	5039.97	5515.21	5557.04
10876422	340.67	357.05	370.93	310.41	353.67	382.66
10876426	863.51	739.36	799.69	606.37	790.42	703.51
10876434	741.4	718.28	768.98	639.69	687.56	663.86
10876440	114.45	117.12	116	122.8	116.99	105.75
10876451	152.96	179.5	170.95	222.51	187	260.87
10876453	201.62	239.28	213.14	258.94	224.34	240.24
10876455	47.79	44.97	55.28	98.92	53.56	79.45
10876457	174.73	214.42	208.48	316.23	244.51	278.29
10876459	85.67	105.58	93.57	150.41	108.02	159.72
10876461	132.64	176.31	168.89	297.83	192.27	259.21
10876463	686.97	567.31	667.91	707.78	725.56	717.67
10876466	2594.07	2380.09	2399.64	1291.74	1983.87	2044.03
10876479	1807.53	1707.3	1780.79	1611.85	1698.09	1648.8
10876494	5773.78	5961.25	5810.31	6463.95	6226.04	6409.07
